,call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
25119,1819487393,931734,neutral,angry,-0.13,0.0
25120,2568673300,309976,calm,neutral,0.03,0.03
25121,2251377853,119952,calm,frustrated,0.09,0.21
25122,6700027056,880532,neutral,polite,0.14,0.04
25123,9883450700,347606,neutral,calm,-0.16,0.34
25124,7228776316,537208,neutral,angry,0.0,0.15
25125,5588941527,181820,neutral,angry,-0.15,0.42
25126,961726600,910145,neutral,neutral,-0.1,0.11
25127,6384102757,544771,calm,neutral,0.15,0.6
25128,7520492598,251287,neutral,angry,-0.06,0.3
25129,7925506611,931734,calm,calm,0.02,0.09
25130,3867416313,213093,neutral,frustrated,-0.02,0.07
25131,3264716431,305039,calm,calm,0.05,0.53
25132,4476509223,357288,neutral,frustrated,-0.16,0.29
25133,5418800544,537146,neutral,angry,-0.1,0.48
25134,2263010006,388661,neutral,angry,-0.05,0.15
25135,5090296440,938715,neutral,frustrated,-0.14,0.36
25136,3090330397,436160,calm,polite,0.13,0.27
25137,4247068249,308266,calm,frustrated,0.17,0.1
25138,9619007813,882260,calm,polite,0.1,0.24
25139,4614912771,233571,neutral,frustrated,-0.02,0.26
25140,4840603950,208992,neutral,polite,0.0,0.0
25141,9453084153,975590,calm,angry,0.06,0.32
25142,8436090236,470395,neutral,angry,0.0,0.32
25143,6583694525,819946,neutral,neutral,-0.04,0.23
25144,5580151681,390819,calm,neutral,0.12,0.25
25145,9453333127,204674,neutral,calm,-0.01,0.25
25146,6953125024,537208,neutral,angry,0.0,0.08
25147,470317216,731717,neutral,angry,-0.1,0.35
25148,7332450335,429743,calm,angry,0.1,0.25
25149,8762760778,696555,neutral,calm,-0.02,0.24
25150,8110444511,290097,calm,neutral,0.03,0.29
25151,7544111361,757349,frustrated,frustrated,-0.29,0.28
25152,7011547795,633922,calm,neutral,0.1,0.18
25153,7664643977,719115,neutral,frustrated,0.0,0.06
25154,1566553714,937806,calm,angry,0.18,0.03
25155,5097768949,119952,neutral,neutral,0.0,0.51
25156,2321891873,418145,calm,frustrated,0.04,0.57
25157,5488694476,887241,neutral,frustrated,-0.13,0.12
25158,7396086075,784648,calm,neutral,0.07,0.3
25159,2703652785,537208,neutral,frustrated,-0.12,0.48
25160,2194843291,436160,neutral,neutral,0.0,0.14
25161,6672237860,208992,neutral,frustrated,-0.08,0.31
25162,6342562153,782403,angry,neutral,-0.55,0.45
25163,5373613570,882260,calm,angry,0.08,0.25
25164,5940768154,542034,neutral,angry,-0.21,0.12
25165,3518032580,901589,neutral,calm,-0.18,0.13
25166,5031860809,937806,neutral,frustrated,-0.19,0.57
25167,6695780991,342345,neutral,polite,0.09,0.07
25168,1511107317,308266,neutral,neutral,-0.14,0.04
25169,2322080511,715813,neutral,frustrated,-0.05,0.43
25170,5713525292,171021,neutral,frustrated,-0.01,0.45
25171,7149517798,782403,calm,calm,0.09,0.15
25172,7840309782,250675,calm,calm,0.1,0.17
25173,7397856398,357288,neutral,angry,-0.16,0.86
25175,1996966713,880532,neutral,polite,0.1,0.11
25176,8266352528,757349,neutral,calm,-0.18,0.28
25177,6039564795,309976,calm,frustrated,0.04,0.07
25178,9190348206,388661,neutral,polite,0.08,0.35
25179,7373237487,418648,neutral,angry,-0.09,0.11
25180,1656828804,436160,neutral,polite,0.13,0.55
25181,3013445035,308266,calm,angry,0.03,0.07
25182,5254823312,882260,neutral,calm,-0.07,0.5
25183,6727723089,542034,neutral,neutral,-0.06,0.27
25184,5938263480,719115,neutral,polite,0.12,0.0
25185,1778195335,887241,calm,frustrated,0.1,0.33
25186,3245630949,931734,neutral,frustrated,-0.15,0.37
25187,7349437493,819946,neutral,frustrated,-0.24,0.21
25188,9351862927,784648,neutral,polite,0.25,0.23
25189,1668187283,757349,frustrated,polite,0.43,0.16
25190,7137151807,719115,neutral,polite,0.08,0.22
25191,9320756791,910145,neutral,calm,-0.11,0.21
25192,5162799835,342345,angry,polite,0.72,0.03
25193,2581069518,938715,neutral,angry,0.0,0.01
25194,1020610478,496568,neutral,calm,-0.21,0.32
25195,429998652,208992,neutral,neutral,-0.02,0.04
25196,8692266193,782403,calm,neutral,0.06,0.38
25197,3360981442,390819,neutral,angry,-0.09,0.63
25198,764164708,901589,neutral,neutral,-0.1,0.01
25199,7263988827,519294,calm,angry,0.14,0.27
25200,5964614499,731717,neutral,angry,0.0,0.48
25201,1783070163,792482,neutral,frustrated,-0.05,0.41
25202,4407403705,308266,calm,polite,0.05,0.03
25203,7987813144,414690,neutral,polite,0.06,0.42
25204,5695848332,349957,neutral,polite,0.11,0.39
25205,6533940503,391212,neutral,angry,-0.07,0.14
25206,1416781718,537208,neutral,calm,-0.01,0.77
25207,381365255,309976,frustrated,neutral,-0.26,0.65
25208,800062480,594957,neutral,polite,0.0,0.22
25209,9674487058,860774,calm,frustrated,0.26,0.5
25210,6954469814,342345,neutral,frustrated,-0.05,0.05
25211,6137981237,938715,neutral,polite,0.0,0.0
25212,3427182381,418648,calm,angry,0.2,0.11
25213,2148476506,931734,neutral,neutral,-0.05,0.65
25214,6572980381,719115,calm,angry,0.05,0.21
25215,6493189491,418145,neutral,frustrated,0.0,0.08
25216,1358979458,308266,calm,neutral,0.11,0.09
25217,5036587519,610271,calm,angry,0.01,0.38
25218,6205865839,136010,neutral,neutral,-0.21,0.17
25219,2062623088,202868,calm,calm,0.18,0.08
25220,4812905503,349957,neutral,polite,0.03,0.39
25221,7892983213,126555,calm,calm,0.13,0.68
25222,5752665712,233571,neutral,neutral,-0.09,0.15
25223,777009407,938715,calm,polite,0.04,0.18
25224,808562858,880532,neutral,polite,0.02,0.02
25225,9153184339,204674,neutral,neutral,-0.2,0.55
25226,4084222302,519294,calm,calm,0.04,0.12
25227,5166734646,305039,calm,polite,0.04,0.11
25228,9531480984,822981,neutral,neutral,-0.08,0.36
25229,1578263474,594957,calm,calm,0.05,0.16
25230,3506838692,633922,frustrated,frustrated,-0.28,0.1
25231,4280369945,731717,calm,neutral,0.05,0.46
25232,5697839821,418648,calm,neutral,0.03,0.18
25233,1021422676,250675,calm,calm,0.07,0.19
25234,6760177850,418145,calm,calm,0.03,0.54
25236,872030652,308266,calm,calm,0.08,0.32
25237,9606926622,208992,neutral,neutral,-0.24,0.26
25238,795150173,202868,neutral,angry,-0.16,0.19
25239,1146644792,479098,frustrated,angry,-0.27,0.24
25240,3970416921,470395,neutral,neutral,0.0,0.27
25241,7584670717,734708,neutral,neutral,-0.01,0.23
25242,2584417951,880532,frustrated,frustrated,-0.41,0.05
25243,3643397183,882260,neutral,neutral,-0.13,0.08
25244,7647176333,149315,neutral,calm,-0.1,0.35
25245,3439887726,537208,neutral,frustrated,-0.02,0.43
25246,3337498907,342345,neutral,polite,0.16,0.15
25247,7885826000,686999,calm,polite,0.02,0.53
25248,5110831060,633922,calm,frustrated,0.16,0.05
25249,5059450693,537146,neutral,polite,0.18,0.05
25250,4206755110,496568,neutral,polite,0.09,0.13
25251,3017280856,251287,neutral,angry,-0.16,0.36
25252,921945942,822981,neutral,frustrated,-0.06,0.19
25253,3259104210,610271,calm,polite,0.18,0.16
25254,6379094291,575830,neutral,polite,0.18,0.11
25255,5208868384,429743,neutral,frustrated,-0.04,0.3
25256,2506745047,696555,calm,calm,0.12,0.48
25257,5171188935,605855,neutral,calm,-0.18,0.09
25258,3947478071,882260,neutral,polite,0.13,0.15
25259,8876732866,309976,neutral,calm,-0.06,0.05
25260,1956896648,544771,neutral,angry,-0.09,0.08
25261,7022342847,357288,calm,calm,0.08,0.02
25262,4936957347,293576,frustrated,frustrated,-0.37,0.24
25263,8412955884,901589,neutral,frustrated,-0.1,0.37
25264,3399249584,537146,neutral,polite,0.14,0.28
25265,3770196036,731717,calm,polite,0.06,0.58
25266,3390422387,388661,neutral,frustrated,-0.07,0.5
25267,8057387186,390819,neutral,polite,0.0,0.05
25268,3537155320,126555,neutral,polite,0.07,0.63
25269,9903864044,213093,neutral,frustrated,-0.01,0.25
25270,786113616,880532,neutral,angry,-0.02,0.41
25271,9897894528,251287,neutral,polite,0.03,0.26
25273,793223719,544771,neutral,angry,-0.09,0.2
25274,4182257443,342345,calm,angry,0.12,0.06
25275,2315856155,357288,calm,frustrated,0.04,0.35
25276,1590192762,418648,neutral,neutral,-0.02,0.48
25277,2962172141,290097,neutral,calm,-0.09,0.2
25278,5722604205,882260,neutral,polite,0.1,0.25
25279,4292936395,233571,neutral,angry,-0.02,0.53
25280,7192218222,887241,calm,frustrated,0.17,0.19
25281,6413428340,293576,neutral,angry,0.0,0.03
25282,424541445,633922,neutral,polite,0.17,0.15
25283,514905891,436160,neutral,neutral,0.0,0.56
25284,2860586012,470164,calm,calm,0.1,0.26
25285,4106981394,749671,neutral,angry,0.0,0.11
25286,6671608667,208992,neutral,polite,0.12,0.26
25287,228082597,819946,calm,polite,0.1,0.19
25288,112859110,149315,neutral,calm,-0.15,0.14
25289,4181316326,910145,neutral,calm,-0.14,0.39
25290,9227558251,293576,frustrated,calm,-0.26,0.05
25291,992504752,251287,calm,polite,0.12,0.29
25292,6164688152,542034,neutral,polite,0.1,0.44
25293,8096816458,782403,calm,frustrated,0.11,0.06
25294,8846534848,149315,neutral,neutral,-0.08,0.45
25295,5977026417,757349,calm,frustrated,0.11,0.19
25296,6170713617,594957,neutral,angry,0.0,0.33
25297,5760699101,181820,neutral,neutral,0.0,0.55
25298,9969966667,250675,neutral,neutral,-0.14,0.15
25299,4116769215,391212,neutral,neutral,-0.12,0.22
25300,493559118,293576,calm,neutral,0.07,0.21
25301,3893288392,686999,neutral,calm,-0.04,0.33
25302,8438525142,633922,calm,neutral,0.05,0.43
25303,3341521797,719115,neutral,neutral,-0.06,0.22
25304,8670907200,926550,calm,neutral,0.08,0.26
25305,2840221525,309976,neutral,calm,-0.25,0.44
25306,2926457527,519294,neutral,polite,0.17,0.22
25307,8977779681,305039,calm,frustrated,0.17,0.22
25308,212371423,119952,neutral,calm,-0.07,0.14
25309,4298854912,349957,neutral,calm,-0.16,0.04
25310,5838734124,880532,neutral,polite,0.08,0.2
25311,3392212064,390819,frustrated,angry,-0.29,0.2
25312,6274102563,233571,neutral,angry,-0.15,0.18
25313,8138551522,213093,neutral,neutral,-0.13,0.09
25314,3118345545,342345,neutral,polite,0.0,0.25
25315,7750991655,938715,neutral,neutral,-0.08,0.05
25316,1531051951,251287,calm,frustrated,0.11,0.39
25317,7554864734,782403,frustrated,angry,-0.3,0.0
25318,5121755576,792482,neutral,polite,0.14,0.03
25319,1147879530,436160,calm,angry,0.17,0.12
25320,7301657654,749671,neutral,angry,-0.1,0.16
25321,1580051014,308266,neutral,frustrated,-0.16,0.24
25322,5902347344,610271,neutral,frustrated,-0.13,0.49
25323,2272816868,202868,neutral,polite,0.11,0.2
25324,5874558062,479098,neutral,frustrated,-0.05,0.29
25325,353594848,204674,calm,angry,0.08,0.38
25326,6589491886,719115,calm,neutral,0.04,0.18
25327,4229269973,519294,calm,angry,0.1,0.31
25328,8791330666,537146,neutral,angry,-0.1,0.57
25329,2796453437,388661,neutral,frustrated,-0.07,0.42
25330,3743819707,496568,neutral,angry,-0.11,0.0
25331,3983212917,975590,calm,angry,0.08,0.38
25332,1259715522,293576,neutral,angry,-0.04,0.27
25333,8479086804,901589,neutral,calm,-0.08,0.56
25334,9808774862,181820,neutral,neutral,-0.2,0.06
25335,7594891215,731717,neutral,calm,-0.13,0.51
25336,3200192855,436160,neutral,polite,0.0,0.15
25337,8893219687,470395,calm,angry,0.25,0.7
25338,7925752058,734708,neutral,frustrated,-0.07,0.5
25339,8572313115,429743,neutral,calm,-0.14,0.03
25340,9406572379,696555,calm,neutral,0.06,0.25
25341,6838764775,605855,neutral,calm,-0.02,0.43
25342,78022967,233571,neutral,polite,0.24,0.19
25343,6622254074,349957,neutral,neutral,-0.05,0.37
25344,802498480,342345,neutral,calm,-0.12,0.02
25345,9713810011,496568,frustrated,neutral,-0.36,0.0
25346,6604529248,414690,frustrated,calm,-0.3,0.28
25347,6527477400,954628,neutral,polite,0.01,0.3
25348,367405683,290097,calm,calm,0.15,0.26
25349,3040418379,213093,neutral,angry,-0.07,0.27
25350,7853265364,305039,neutral,neutral,-0.05,0.23
25351,9940291786,436160,calm,calm,0.05,0.16
25352,7067696051,429743,neutral,neutral,-0.09,0.31
25353,7333860482,590950,calm,calm,0.05,0.73
25354,6792260917,391212,calm,angry,0.03,0.24
25355,5747905950,594957,neutral,calm,0.0,0.13
25356,5328938266,719115,calm,calm,0.08,0.08
25357,6688962250,792482,neutral,polite,0.18,0.69
25358,6118288905,496568,calm,frustrated,0.19,0.48
25359,7348186916,720418,calm,angry,0.09,0.16
25360,5365048437,880532,neutral,calm,-0.18,0.4
25361,8399046190,926550,calm,angry,0.01,0.31
25362,7833239273,390819,neutral,calm,-0.02,0.28
25363,7445910121,342345,neutral,calm,0.0,0.48
25364,5997887243,418145,calm,calm,0.07,0.16
25365,7324346823,575830,neutral,calm,0.0,0.09
25366,2948672267,266966,neutral,neutral,0.0,0.14
25367,1293664532,537208,calm,frustrated,0.11,0.36
25368,294585116,852493,calm,calm,0.01,0.74
25369,1783667104,938715,neutral,neutral,0.0,0.11
25370,8497690378,290097,calm,calm,0.13,0.51
25371,8831024301,542034,neutral,polite,0.01,0.05
25372,6386744352,757349,neutral,frustrated,0.0,0.28
25373,4170120155,594957,neutral,neutral,-0.05,0.26
25374,7914603498,171021,calm,polite,0.08,0.47
25375,8046952593,749671,neutral,neutral,-0.05,0.17
25376,3400248650,882260,calm,angry,0.11,0.54
25377,6410420413,887241,neutral,neutral,-0.12,0.2
25378,5587064561,418648,neutral,polite,0.0,0.11
25379,1663770036,418648,neutral,calm,-0.05,0.39
25380,1281428567,880532,calm,polite,0.11,0.19
25381,2323297219,308266,neutral,frustrated,-0.18,0.22
25382,6112486751,822981,neutral,polite,0.22,0.42
25383,9555178686,414690,calm,frustrated,0.05,0.31
25384,9166691944,208992,frustrated,polite,0.27,0.52
25385,3700098186,136010,calm,angry,0.05,0.35
25386,7254328870,575830,neutral,angry,-0.07,0.26
25387,3599349543,696555,neutral,frustrated,-0.07,0.18
25388,5751043501,931734,neutral,calm,-0.07,0.56
25389,5247087800,204674,neutral,neutral,-0.01,0.11
25390,7200790917,347606,neutral,frustrated,-0.1,0.43
25391,3707316698,213093,neutral,calm,-0.19,0.59
25392,2184483124,519294,neutral,calm,-0.02,0.53
25393,9001304823,860774,neutral,angry,-0.05,0.21
25394,6446801394,126555,calm,neutral,0.06,0.03
25395,2172513102,537208,neutral,neutral,-0.1,0.44
25396,5847408990,418145,neutral,polite,0.0,0.2
25397,4164800179,938715,calm,calm,0.13,0.07
25398,4185049856,414690,neutral,polite,0.21,0.1
25399,3060654126,720418,calm,frustrated,0.01,0.58
25400,8502717936,266966,calm,frustrated,0.18,0.02
25401,7525570482,911766,neutral,neutral,-0.1,0.27
25402,4352648782,246791,neutral,calm,-0.03,0.41
25403,4241995079,744299,neutral,frustrated,-0.09,0.29
25404,7292535542,993862,neutral,polite,0.02,0.55
25405,1616155234,757349,neutral,polite,0.03,0.18
25406,1185323261,233571,calm,angry,0.13,0.09
25407,9575685705,887241,neutral,angry,0.0,0.55
25408,656358333,290097,neutral,neutral,0.0,0.12
25409,7709059769,757349,neutral,angry,-0.04,0.1
25410,7406897155,126555,neutral,frustrated,-0.02,0.64
25411,8458239887,181820,calm,frustrated,0.14,0.06
25412,948960522,342345,neutral,frustrated,-0.18,0.65
25413,3106807662,784648,calm,frustrated,0.24,0.04
25414,1355018255,309976,neutral,angry,-0.03,0.13
25415,8549513535,250675,neutral,neutral,0.0,0.38
25416,4924703823,537146,neutral,angry,-0.08,0.14
25417,7630559472,470164,calm,polite,0.05,0.44
25418,2599630284,749671,neutral,calm,-0.08,0.01
25419,5523935567,266966,calm,neutral,0.09,0.41
25420,125054303,993862,calm,frustrated,0.22,0.03
25421,6202133282,926550,neutral,frustrated,-0.06,0.06
25422,2760689812,882260,neutral,angry,0.0,0.21
25423,634548,542034,neutral,polite,0.11,0.24
25424,9054137191,757349,calm,calm,0.03,0.19
25425,6438903686,719115,neutral,calm,0.0,0.49
25426,6910087001,418145,calm,angry,0.14,0.02
25427,5109331006,887241,neutral,calm,-0.19,0.07
25428,3273237076,388661,calm,angry,0.17,0.0
25429,2233741583,436160,neutral,polite,0.11,0.21
25430,3992116670,202868,calm,calm,0.08,0.08
25431,9631962173,696555,neutral,polite,0.04,0.02
25432,3099739358,911766,neutral,neutral,-0.08,0.05
25433,458626855,144120,neutral,frustrated,-0.19,0.15
25434,1714582731,640550,neutral,calm,0.0,0.1
25435,3343470604,748700,neutral,frustrated,-0.02,0.13
25436,819669791,233571,neutral,frustrated,-0.04,0.23
25437,4453939348,357288,neutral,angry,0.0,0.01
25438,399461524,537146,neutral,angry,-0.06,0.38
25439,1974395585,149315,calm,calm,0.18,0.48
25440,6543186813,731717,calm,frustrated,0.03,0.45
25441,7722069113,388661,neutral,polite,0.02,0.14
25442,8473693774,749671,calm,polite,0.02,0.22
25443,7448129752,204674,neutral,polite,0.03,0.26
25444,5886419217,860774,neutral,polite,0.0,0.16
25445,7764401914,418648,neutral,calm,-0.09,0.13
25446,165516982,414690,calm,frustrated,0.11,0.18
25447,3251442776,208992,calm,neutral,0.02,0.28
25448,300606746,882260,neutral,frustrated,0.0,0.08
25449,8033234728,496568,calm,neutral,0.06,0.39
25450,673310257,975590,neutral,neutral,-0.12,0.3
25451,7487269223,696555,neutral,angry,-0.01,0.26
25452,8048016841,266966,neutral,neutral,-0.03,0.11
25453,5695131523,911766,calm,neutral,0.06,0.4
25454,1549655110,993862,neutral,polite,0.08,0.45
25455,1874817236,931734,neutral,polite,0.04,0.02
25456,9130540041,149315,neutral,neutral,-0.11,0.42
25457,3362511465,594957,calm,polite,0.03,0.14
25458,9249174600,293576,calm,calm,0.19,0.4
25459,6492988949,537208,neutral,calm,0.0,0.26
25460,5945929330,784648,frustrated,calm,-0.34,0.31
25461,8328198326,715813,neutral,calm,0.0,0.05
25462,489899858,882260,calm,frustrated,0.14,0.12
25463,3133700531,181820,neutral,polite,0.05,0.3
25464,120497088,931734,neutral,angry,0.0,0.0
25465,7440368940,126555,neutral,angry,0.0,0.11
25466,1579318018,250675,calm,polite,0.04,0.26
25467,9205911362,544771,calm,frustrated,0.29,0.0
25468,2511957884,860774,neutral,frustrated,0.0,0.39
25469,4960400650,357288,neutral,polite,0.02,0.07
25470,6407596993,938715,neutral,frustrated,0.0,0.68
25471,4258830468,882260,neutral,calm,-0.18,0.28
25472,3429401527,204674,neutral,neutral,0.0,0.19
25473,2966091969,641379,calm,angry,0.16,0.19
25474,6988860909,418145,calm,angry,0.05,0.22
25475,8570022995,887241,calm,frustrated,0.04,0.35
25476,8853084886,938715,calm,calm,0.21,0.25
25477,2232994323,633922,neutral,neutral,-0.02,0.16
25478,4504804223,544771,calm,calm,0.08,0.41
25479,192455905,388661,neutral,angry,-0.03,0.09
25480,1583082250,418648,neutral,neutral,-0.11,0.54
25481,6756809371,436160,calm,frustrated,0.02,0.22
25482,8740645832,470164,neutral,frustrated,-0.2,0.04
25483,4782143070,414690,calm,calm,0.04,0.2
25484,6010787179,860774,calm,neutral,0.03,0.77
25485,7007792171,931734,frustrated,angry,-0.26,0.52
25486,373429284,715813,calm,frustrated,0.19,0.05
25487,809814761,171021,neutral,angry,0.0,0.47
25488,1659871271,126555,calm,polite,0.09,0.51
25489,4912295508,937806,neutral,angry,0.0,0.3
25490,9664048234,537146,neutral,polite,0.04,0.36
25491,6171353493,470164,neutral,neutral,-0.1,0.54
25492,214736763,749671,neutral,calm,-0.16,0.3
25493,8118786258,208992,neutral,angry,-0.2,0.27
25494,2693042948,390819,frustrated,calm,-0.27,0.5
25495,5349461081,938715,neutral,frustrated,0.0,0.18
25496,1650651798,610271,calm,angry,0.14,0.11
25497,3544643402,136010,calm,polite,0.32,0.31
25498,5423339169,479098,neutral,neutral,-0.11,0.73
25499,1453410681,470395,neutral,angry,-0.25,0.14
25500,37951369,605855,calm,angry,0.04,0.06
25501,758621452,954628,neutral,calm,-0.13,0.32
25502,7908886773,590950,neutral,angry,-0.11,0.1
25503,2226767665,542034,calm,frustrated,0.04,0.05
25504,1678993654,204674,neutral,neutral,-0.03,0.1
25505,3606610860,887241,neutral,neutral,-0.05,0.12
25506,2458331733,388661,neutral,polite,0.04,0.06
25507,4699444538,202868,neutral,neutral,0.0,0.22
25508,8420806215,720418,neutral,neutral,-0.11,0.19
25509,5215658330,911766,frustrated,calm,-0.49,0.19
25510,112548937,246791,neutral,angry,-0.22,0.37
25511,7984919595,144120,neutral,neutral,-0.14,0.43
25512,2923785237,640550,neutral,angry,-0.05,0.0
25513,8041018318,642658,neutral,neutral,0.0,0.17
25514,9218730236,715813,neutral,calm,0.0,0.08
25515,4755071422,251287,calm,angry,0.06,0.16
25516,7115707427,757349,calm,angry,0.08,0.04
25517,2279699024,119952,neutral,calm,0.0,0.14
25518,1973155712,605855,calm,calm,0.11,0.22
25519,3332737723,965878,calm,frustrated,0.12,0.05
25520,9246817267,309976,neutral,frustrated,-0.02,0.24
25521,6741091671,937806,neutral,angry,-0.02,0.33
25522,5153228189,357288,calm,polite,0.18,0.16
25523,6943740102,731717,angry,polite,0.67,0.03
25524,5665699627,496568,neutral,polite,0.05,0.61
25525,9030075803,308266,neutral,polite,0.05,0.29
25526,4262505573,757349,neutral,angry,-0.06,0.09
25527,30132026,938715,calm,frustrated,0.09,0.0
25528,5368864296,136010,neutral,frustrated,-0.09,0.26
25529,4236542614,715813,neutral,frustrated,0.0,0.09
25530,1563010273,975590,neutral,frustrated,0.0,0.14
25531,4925344635,470395,calm,neutral,0.1,0.32
25532,4322436646,429743,calm,polite,0.06,0.2
25533,1104560947,720418,neutral,neutral,-0.16,0.2
25534,1368884797,744299,neutral,angry,0.0,0.08
25535,2148804381,542034,calm,polite,0.17,0.62
25536,3411223757,544771,calm,frustrated,0.13,0.47
25537,5465004052,610271,calm,polite,0.1,0.24
25538,100502455,719115,neutral,frustrated,-0.01,0.69
25539,5701888168,390819,calm,calm,0.12,0.24
25540,749661346,233571,neutral,polite,0.0,0.19
25541,8564422850,119952,frustrated,neutral,-0.41,0.27
25542,8123809758,887241,calm,polite,0.23,0.25
25543,1683507820,938715,calm,calm,0.02,0.04
25544,1668160167,250675,calm,neutral,0.04,0.17
25545,2491873950,357288,neutral,calm,-0.07,0.28
25546,3555323340,731717,neutral,calm,-0.07,0.15
25547,7537538132,293576,frustrated,polite,0.45,0.05
25548,6023023183,757349,frustrated,frustrated,-0.4,0.13
25549,7044847401,126555,neutral,frustrated,-0.04,0.47
25550,7674514403,887241,neutral,neutral,-0.04,0.44
25551,8541293026,388661,calm,neutral,0.06,0.55
25552,9758114288,204674,neutral,calm,-0.02,0.24
25553,2201304411,347606,calm,calm,0.04,0.39
25554,297639450,171021,angry,polite,0.53,0.34
25555,8337550175,233571,calm,frustrated,0.11,0.7
25556,6532079645,641379,neutral,calm,0.0,0.24
25557,8898607741,792482,calm,polite,0.11,0.11
25558,5032423245,965878,calm,neutral,0.02,0.16
25559,7120991496,309976,calm,polite,0.16,0.1
25560,1024364523,519294,neutral,angry,-0.05,0.18
25561,935837476,938715,calm,calm,0.26,0.06
25562,8692928650,901589,neutral,frustrated,-0.09,0.32
25563,5897411681,418145,calm,frustrated,0.08,0.18
25564,1381042716,436160,neutral,neutral,0.0,0.23
25565,8387104365,308266,calm,neutral,0.03,0.42
25566,8132566821,822981,neutral,angry,-0.04,0.36
25567,4169143984,414690,neutral,angry,-0.09,0.22
25568,1321782832,641379,calm,neutral,0.02,0.43
25569,7114052484,792482,neutral,frustrated,0.0,0.6
25570,3655134544,208992,calm,polite,0.02,0.1
25571,670650400,136010,calm,angry,0.34,0.42
25572,4816403823,975590,neutral,neutral,-0.13,0.25
25573,3524900163,575830,calm,neutral,0.04,0.04
25574,7960369072,429743,calm,polite,0.14,0.33
25575,6043812895,347606,calm,neutral,0.08,0.26
25576,3129647134,633922,calm,angry,0.1,0.17
25577,7688999159,731717,neutral,polite,0.04,0.3
25578,4389127548,749671,neutral,angry,-0.13,0.54
25579,2258035310,605855,frustrated,frustrated,-0.34,0.47
25580,794488578,954628,calm,neutral,0.02,0.39
25581,3329891380,590950,calm,angry,0.18,0.63
25582,2323841771,720418,neutral,polite,0.15,0.19
25583,5888222916,911766,neutral,angry,0.0,0.65
25584,2266237361,246791,neutral,neutral,-0.15,0.0
25585,1261512112,744299,neutral,angry,0.0,0.56
25586,3683217977,993862,neutral,angry,-0.09,0.11
25587,2260305591,149315,calm,calm,0.16,0.28
25588,8009639307,757349,calm,polite,0.06,0.16
25589,6984112440,537208,neutral,polite,0.04,0.29
25590,9610196246,119952,neutral,neutral,-0.05,0.44
25591,3075745450,250675,calm,frustrated,0.03,0.25
25592,3764668947,357288,neutral,polite,0.09,0.07
25593,5400065663,792482,neutral,calm,0.0,0.42
25594,5759352972,436160,neutral,calm,-0.21,0.24
25595,4872891002,633922,calm,frustrated,0.07,0.08
25596,6673732943,938715,calm,polite,0.02,0.2
25597,277408487,610271,neutral,neutral,-0.06,0.41
25598,6189888659,136010,calm,polite,0.07,0.5
25599,2065545859,202868,neutral,angry,-0.15,0.39
25600,596440758,251287,neutral,calm,-0.13,0.35
25601,7750261341,575830,neutral,polite,0.0,0.46
25602,6390618062,470395,neutral,angry,-0.19,0.11
25603,163334817,965878,angry,polite,0.54,0.15
25604,4717267457,347606,frustrated,polite,0.27,0.34
25605,9631717332,126555,neutral,frustrated,-0.09,0.47
25606,9389605197,418145,frustrated,neutral,-0.29,0.23
25607,5872791517,731717,neutral,calm,-0.08,0.38
25608,9729512577,149315,frustrated,angry,-0.35,0.85
25609,4632678665,757349,calm,angry,0.09,0.25
25610,8342055427,641379,neutral,angry,-0.09,0.25
25611,3611264981,792482,neutral,polite,0.19,0.54
25612,5459487055,496568,neutral,frustrated,-0.09,0.19
25613,8942455947,308266,calm,frustrated,0.21,0.22
25614,7430047420,822981,neutral,neutral,-0.04,0.33
25615,3371703371,429743,calm,angry,0.04,0.47
25616,9246751205,931734,neutral,frustrated,-0.23,0.32
25617,6669148141,204674,calm,polite,0.25,0.3
25618,5727673962,633922,neutral,neutral,-0.03,0.11
25619,2391242234,519294,calm,polite,0.11,0.13
25620,120054283,910145,neutral,neutral,0.0,0.39
25621,9018289098,136010,neutral,frustrated,-0.09,0.38
25622,7064716244,575830,calm,calm,0.06,0.22
25623,6492844860,470395,neutral,neutral,0.0,0.78
25624,884520924,436160,calm,angry,0.43,0.6
25625,5882420185,308266,calm,calm,0.01,0.12
25626,6393677301,208992,neutral,angry,-0.18,0.18
25627,4084829074,610271,neutral,calm,-0.11,0.23
25628,2958724490,605855,neutral,polite,0.0,0.28
25629,9612651184,686999,neutral,calm,-0.2,0.35
25630,9772136768,309976,neutral,calm,-0.2,0.19
25631,648179820,590950,calm,frustrated,0.15,0.13
25632,7604411362,266966,calm,angry,0.08,0.03
25633,193752394,246791,neutral,neutral,-0.06,0.32
25634,6428910438,744299,neutral,frustrated,0.0,0.47
25635,7175161462,882260,neutral,calm,0.0,0.24
25636,7219540016,937806,neutral,angry,-0.08,0.05
25637,3613226338,342345,calm,angry,0.02,0.28
25638,2298217357,641379,frustrated,frustrated,-0.3,0.1
25639,7387748916,470164,neutral,angry,-0.02,0.3
25640,3155930459,429743,neutral,frustrated,-0.22,0.0
25641,9829892159,954628,neutral,frustrated,-0.12,0.25
25642,990839337,993862,neutral,frustrated,-0.03,0.05
25643,7743263281,144120,neutral,calm,0.0,0.12
25644,7409105793,640550,calm,angry,0.16,0.32
25645,5690643688,642658,calm,neutral,0.09,0.32
